# SDSS (AB)                                                       
#  filters spectra  num Av  num Rv version
#        5     902      13       1       2
# lgTef  logg  Fe_H a_Fe   Av   Rv               SDSS_u               SDSS_g               SDSS_r               SDSS_i               SDSS_z
4.30521  1.50  0.00  0.0 0.15 3.10              -1.4825              -1.6903              -1.9891              -2.2412              -2.5014
4.30521  2.00  0.00  0.0 0.15 3.10              -1.4825              -1.6903              -1.9891              -2.2412              -2.5014
4.30521  2.50  0.00  0.0 0.15 3.10              -1.4825              -1.6903              -1.9891              -2.2412              -2.5014
4.30521  3.00  0.00  0.0 0.15 3.10              -1.7594              -1.8335              -2.2087              -2.5001              -2.7718
4.30521  3.50  0.00  0.0 0.15 3.10              -1.8402              -1.8594              -2.2443              -2.5381              -2.8101
4.30521  4.00  0.00  0.0 0.15 3.10              -1.8976              -1.8842              -2.2693              -2.5621              -2.8357
4.30521  4.50  0.00  0.0 0.15 3.10              -1.9378              -1.9044              -2.2858              -2.5770              -2.8530
4.30521  5.00  0.00  0.0 0.15 3.10              -1.9650              -1.9195              -2.2955              -2.5852              -2.8641
4.30521  5.50  0.00  0.0 0.15 3.10              -1.4825              -1.6903              -1.9891              -2.2412              -2.5014
4.30521  6.00  0.00  0.0 0.15 3.10              -1.4825              -1.6903              -1.9891              -2.2412              -2.5014
4.30521  6.50  0.00  0.0 0.15 3.10              -2.1551              -2.0457              -2.3957              -2.6891              -2.9605
4.30521  7.00  0.00  0.0 0.15 3.10              -2.1417              -2.0482              -2.3876              -2.6787              -2.9530
4.30521  7.50  0.00  0.0 0.15 3.10              -2.1239              -2.0510              -2.3782              -2.6666              -2.9437
4.30521  8.00  0.00  0.0 0.15 3.10              -2.1020              -2.0554              -2.3682              -2.6528              -2.9325
4.30521  8.50  0.00  0.0 0.15 3.10              -2.0754              -2.0607              -2.3573              -2.6369              -2.9186
4.30521  9.00  0.00  0.0 0.15 3.10              -2.0441              -2.0665              -2.3458              -2.6187              -2.9021
4.30521  9.50  0.00  0.0 0.15 3.10              -2.0035              -2.0690              -2.3311              -2.5957              -2.8804
4.40508 -1.00  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508 -0.50  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  0.00  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  0.50  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  1.00  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  1.50  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  2.00  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  2.50  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  3.00  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  3.50  0.00  0.0 0.15 3.10              -2.1614              -2.3760              -2.7926              -3.1070              -3.4063
4.40508  4.00  0.00  0.0 0.15 3.10              -2.2230              -2.4056              -2.8260              -3.1419              -3.4430
4.40508  4.50  0.00  0.0 0.15 3.10              -2.2752              -2.4337              -2.8552              -3.1720              -3.4755
4.40508  5.00  0.00  0.0 0.15 3.10              -2.3196              -2.4602              -2.8806              -3.1972              -3.5028
4.40508  5.50  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  6.00  0.00  0.0 0.15 3.10              -1.9420              -2.2286              -2.5861              -2.8682              -3.1500
4.40508  6.50  0.00  0.0 0.15 3.10              -2.5177              -2.5983              -2.9993              -3.3196              -3.6129
4.40508  7.00  0.00  0.0 0.15 3.10              -2.5066              -2.5999              -2.9926              -3.3108              -3.6061
4.40508  7.50  0.00  0.0 0.15 3.10              -2.4899              -2.5998              -2.9832              -3.2995              -3.5968
4.40508  8.00  0.00  0.0 0.15 3.10              -2.4698              -2.5999              -2.9730              -3.2864              -3.5856
4.40508  8.50  0.00  0.0 0.15 3.10              -2.4464              -2.6004              -2.9619              -3.2716              -3.5725
4.40508  9.00  0.00  0.0 0.15 3.10              -2.4198              -2.6007              -2.9503              -3.2550              -3.5573
4.40508  9.50  0.00  0.0 0.15 3.10              -2.3897              -2.6004              -2.9380              -3.2364              -3.5399
4.51008 -1.00  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008 -0.50  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  0.00  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  0.50  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  1.00  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  1.50  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  2.00  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  2.50  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  3.00  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  3.50  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  4.00  0.00  0.0 0.15 3.10              -2.6118              -2.9379              -3.3942              -3.7330              -4.0559
4.51008  4.50  0.00  0.0 0.15 3.10              -2.6481              -2.9584              -3.4212              -3.7630              -4.0890
4.51008  5.00  0.00  0.0 0.15 3.10              -2.6890              -2.9874              -3.4495              -3.7908              -4.1178
4.51008  5.50  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  6.00  0.00  0.0 0.15 3.10              -2.4975              -2.8460              -3.2501              -3.5561              -3.8553
4.51008  6.50  0.00  0.0 0.15 3.10              -2.8634              -3.1208              -3.5662              -3.9090              -4.2206
4.51008  7.00  0.00  0.0 0.15 3.10              -2.8583              -3.1234              -3.5635              -3.9051              -4.2178
4.51008  7.50  0.00  0.0 0.15 3.10              -2.8478              -3.1234              -3.5576              -3.8977              -4.2115
4.51008  8.00  0.00  0.0 0.15 3.10              -2.8347              -3.1228              -3.5506              -3.8887              -4.2035
4.51008  8.50  0.00  0.0 0.15 3.10              -2.8188              -3.1213              -3.5424              -3.8778              -4.1934
4.51008  9.00  0.00  0.0 0.15 3.10              -2.8025              -3.1202              -3.5348              -3.8667              -4.1831
4.51008  9.50  0.00  0.0 0.15 3.10              -2.7839              -3.1179              -3.5265              -3.8540              -4.1710
4.62027 -1.00  0.00  0.0 0.15 3.10              -3.1414              -3.5376              -3.9781              -4.3029              -4.6158
4.62027 -0.50  0.00  0.0 0.15 3.10              -3.1414              -3.5376              -3.9781              -4.3029              -4.6158
4.62027  0.00  0.00  0.0 0.15 3.10              -3.1414              -3.5376              -3.9781              -4.3029              -4.6158
4.62027  0.50  0.00  0.0 0.15 3.10              -3.1414              -3.5376              -3.9781              -4.3029              -4.6158
4.62027  1.00  0.00  0.0 0.15 3.10              -3.1414              -3.5376              -3.9781              -4.3029              -4.6158
