 ID    x    y  bsize          mjd    zpt  fluxADU  flux_err  X2norm  Npix  Nmask         Jyas2    Jyas2_err     SB   SB_err                                                                fitsfile   skip  imID filter CONVOL00 PHOTNORM  KSUM00  FSIG00  FSCAT00  FWHM  M5SIGMA  SKYADU   muJyas2  muJyas2_err  im_expnum  g_ixs_flag      peak_loc good_image      new_mjd  new_muJyas2  new_muJyas2_err
  0 2069 2290      3 60828.997367 30.494    30.06      4.98    0.82     9      9  9.502000e-07 1.573000e-07 23.955 0.179768 ec0915.250602.1393294_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   837      g TEMPLATE        t  1.1855   1.392    0.107 3.604   23.472  1101.0  0.950200       0.1573    1393294        True  60473.788003       True 60599.558857     1.501531         0.234969
  5 2046 2311      3 60730.244433 30.494     0.41      3.68    1.94     9      9  1.309000e-08 1.163000e-07    NaN      NaN ec0915.250224.1368249_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   746      g TEMPLATE        t  1.1352   1.799    0.257 4.351   23.686   501.0  0.013090       0.1163    1368249        True   60410.27134       True 60599.685281     0.378163         0.189946
  2 2047 2300      3 60828.997367 30.494     5.81      5.34    0.77     9      9  1.838000e-07 1.687000e-07    NaN      NaN ec0915.250602.1393294_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   837      g TEMPLATE        t  1.1855   1.392    0.107 3.604   23.472  1101.0  0.183800       0.1687    1393294        True  60517.761077       True 60602.438838     0.809716         0.262649
  5 2046 2311      3 60733.186008 30.494    12.26      3.97    1.06     9      9  3.877000e-07 1.256000e-07 24.929 0.351823 ec0915.250227.1369038_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   748      g TEMPLATE        t  1.1599   1.675    0.200 3.363   23.872   594.0  0.387700       0.1256    1369038        True   60410.27134       True 60602.626856     0.989990         0.205135
  1 2072 2281      3 60891.983436 30.494     5.09     17.13    0.81     9      9  1.608000e-07 5.415000e-07    NaN      NaN ec0915.250804.1411938_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   880      g TEMPLATE        t  0.6959   1.029    0.037 6.467   21.389  5738.0  0.160800       0.5415    1411938        True  60557.825434       True 60604.945300     0.605454         0.919990
  4 2094 2304      3 60846.977484 30.494    13.89      3.73    0.98     9      9  4.391000e-07 1.178000e-07 24.794 0.291217 ec0915.250620.1398136_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   847      g TEMPLATE        t  1.1913   1.467    0.128 5.763   23.355   598.0  0.439100       0.1178    1398136        True  60480.628259       True 60613.698999     0.936162         0.193435
 14 2059 2285      3 60846.977484 30.494     9.95      4.14    0.62     9      9  3.145000e-07 1.309000e-07    NaN      NaN ec0915.250620.1398136_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   847      g TEMPLATE        t  1.1913   1.467    0.128 5.763   23.355   598.0  0.314500       0.1309    1398136        True   60513.85236       True 60613.698999     0.925769         0.206426
 14 2059 2285      3 60849.981654 30.494    14.12      4.00    2.93     9      9  4.463000e-07 1.263000e-07 24.776 0.307187 ec0915.250623.1399254_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   851      g TEMPLATE        t  1.1872   1.754    0.228 4.531   23.618   550.0  0.446300       0.1263    1399254        True   60513.85236       True 60616.703169     1.133615         0.199172
  4 2094 2304      3 60849.981654 30.494    14.91      3.63    1.13     9      9  4.711000e-07 1.146000e-07 24.717 0.264103 ec0915.250623.1399254_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   851      g TEMPLATE        t  1.1872   1.754    0.228 4.531   23.618   550.0  0.471100       0.1146    1399254        True  60480.628259       True 60616.703169     0.988708         0.188180
  0 2069 2290      3 60846.977484 30.494    14.45      3.85    1.52     9      9  4.566000e-07 1.218000e-07 24.751 0.289719 ec0915.250620.1398136_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   847      g TEMPLATE        t  1.1913   1.467    0.128 5.763   23.355   598.0  0.456600       0.1218    1398136        True  60473.788003       True 60617.538974     0.764210         0.181940
  2 2047 2300      3 60846.977484 30.494    24.44      3.78    0.69     9      9  7.724000e-07 1.195000e-07 24.180 0.167997 ec0915.250620.1398136_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   847      g TEMPLATE        t  1.1913   1.467    0.128 5.763   23.355   598.0  0.772400       0.1195    1398136        True  60517.761077       True 60620.418955     1.726106         0.186049
  0 2069 2290      3 60849.981654 30.494    21.65      3.73    1.18     9      9  6.843000e-07 1.181000e-07 24.312 0.187321 ec0915.250623.1399254_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   851      g TEMPLATE        t  1.1872   1.754    0.228 4.531   23.618   550.0  0.684300       0.1181    1399254        True  60473.788003       True 60620.543144     1.104340         0.176413
  3 2057 2298      3 60760.106834 30.494    22.99      3.51    1.78     9      9  7.266000e-07 1.109000e-07 24.247 0.165660 ec0915.250326.1374180_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   766      g TEMPLATE        t  1.2079   1.760    0.204 5.504   23.476   496.0  0.726600       0.1109    1374180        True  60431.769287       True 60622.827726     1.533877         0.192588
  2 2047 2300      3 60849.981654 30.494    17.56      3.77    1.64     9      9  5.552000e-07 1.190000e-07 24.539 0.232782 ec0915.250623.1399254_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   851      g TEMPLATE        t  1.1872   1.754    0.228 4.531   23.618   550.0  0.555200       0.1190    1399254        True  60517.761077       True 60623.423125     1.387948         0.185271
  3 2057 2298      3 60763.048834 30.494    24.17     11.94    0.16     5      0  7.640000e-07 3.774000e-07    NaN      NaN ec0915.250329.1375012_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   771      g TEMPLATE        t  1.1537   1.661    0.208 3.960   23.648   601.0  0.764000       0.3774    1375012        True  60431.769287       True 60625.769726     1.598826         0.655388
  6 2057 2313      3 60646.326498 30.494    21.03      3.87    0.94     9      9  6.647000e-07 1.222000e-07 24.344 0.199618 ec0915.241202.1344763_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   662      g TEMPLATE        t  1.1697   1.604    0.191 6.612   23.158   596.0  0.664700       0.1222    1344763        True  60288.123911       True 60626.166629     0.824814         0.167684
  5 2046 2311      3 60760.106834 30.494    16.42      3.34    1.55     9      9  5.189000e-07 1.057000e-07 24.612 0.221141 ec0915.250326.1374180_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   766      g TEMPLATE        t  1.2079   1.760    0.204 5.504   23.476   496.0  0.518900       0.1057    1374180        True   60410.27134       True 60629.547682     1.204271         0.172633
  4 2094 2304      3 60864.997170 30.494     8.05      9.30    2.70     9      9  2.545000e-07 2.940000e-07    NaN      NaN ec0915.250708.1406262_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   867      g TEMPLATE        t  1.1471   1.123    0.064 3.462   22.721  4881.0  0.254500       0.2940    1406262        True  60480.628259       True 60631.718685     0.633038         0.482766
  5 2046 2311      3 60763.048834 30.494    12.56      4.23    1.01     9      9  3.969000e-07 1.337000e-07    NaN      NaN ec0915.250329.1375012_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   771      g TEMPLATE        t  1.1537   1.661    0.208 3.960   23.648   601.0  0.396900       0.1337    1375012        True   60410.27134       True 60632.489682     1.005016         0.218364
  0 2069 2290      3 60864.997170 30.494     2.84     11.14    0.93     9      6  8.990000e-08 3.520000e-07    NaN      NaN ec0915.250708.1406262_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   867      g TEMPLATE        t  1.1471   1.123    0.064 3.462   22.721  4881.0  0.089900       0.3520    1406262        True  60473.788003       True 60635.558660     0.216447         0.525805
  2 2047 2300      3 60864.997170 30.494     3.06      9.75    0.58     9      9  9.672000e-08 3.082000e-07    NaN      NaN ec0915.250708.1406262_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   867      g TEMPLATE        t  1.1471   1.123    0.064 3.462   22.721  4881.0  0.096720       0.3082    1406262        True  60517.761077       True 60638.438641     0.674142         0.479836
  8 2046 2321      3 60646.326498 30.494    16.08      3.99    1.24     9      9  5.084000e-07 1.261000e-07 24.635 0.269242 ec0915.241202.1344763_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   662      g TEMPLATE        t  1.1697   1.604    0.191 6.612   23.158   596.0  0.508400       0.1261    1344763        True  60267.603143       True 60638.646548     1.092739         0.185326
 11 2062 2275      3 60961.375824 30.494    16.41      8.25    2.01     9      9  5.186000e-07 2.607000e-07    NaN      NaN ec0915.251013.1425143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   884      g TEMPLATE        t  1.0739   1.111    0.046 6.734   22.318  2518.0  0.518600       0.2607    1425143        True  60607.661585       True 60638.817919     1.367269         0.486113
  6 2057 2313      3 60664.306395 30.494    35.24      6.71    0.43     9      9  1.114000e-06 2.121000e-07 23.783 0.206776 ec0915.241220.1348712_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   670      g TEMPLATE        t  1.1584   1.214    0.089 3.547   23.207  1954.0  1.114000       0.2121    1348712        True  60288.123911       True 60644.146526     1.441347         0.291046
 11 2062 2275      3 60967.363890 30.494     9.53      4.69    1.96     9      9  3.012000e-07 1.482000e-07    NaN      NaN ec0915.251019.1427078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   888      g TEMPLATE        t  1.0945   1.499    0.141 5.138   23.261   768.0  0.301200       0.1482    1427078        True  60607.661585       True 60644.805985     0.961895         0.276341
  7 2089 2314      3 60646.326498 30.494    23.45      3.81    1.17     9      9  7.414000e-07 1.206000e-07 24.225 0.176585 ec0915.241202.1344763_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   662      g TEMPLATE        t  1.1697   1.604    0.191 6.612   23.158   596.0  0.741400       0.1206    1344763        True  60279.329296       True 60646.326498     0.757835         0.120418
  9 2059 2321      3 60646.326498 30.494    20.48      3.78    1.33     9      9  6.475000e-07 1.194000e-07 24.372 0.200223 ec0915.241202.1344763_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   662      g TEMPLATE        t  1.1697   1.604    0.191 6.612   23.158   596.0  0.647500       0.1194    1344763        True  60240.242119       True 60648.246486     1.080779         0.173452
 11 2062 2275      3 60974.360236 30.494     9.82      4.94    0.74     9      9  3.103000e-07 1.563000e-07    NaN      NaN ec0915.251026.1429258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   897      g TEMPLATE        t  1.1004   1.480    0.162 4.919   23.242   850.0  0.310300       0.1563    1429258        True  60607.661585       True 60651.802331     0.978863         0.291444
  3 2057 2298      3 60790.112883 30.494    14.49      3.45    0.65     9      9  4.580000e-07 1.092000e-07 24.748 0.258882 ec0915.250425.1381475_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   792      g TEMPLATE        t  1.2001   1.770    0.229 5.152   23.442   563.0  0.458000       0.1092    1381475        True  60431.769287       True 60652.833775     1.067430         0.189635
  6 2057 2313      3 60673.312090 30.494    24.80      3.97    1.21     9      9  7.839000e-07 1.254000e-07 24.164 0.173625 ec0915.241229.1350827_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   682      g TEMPLATE        t  1.1509   1.799    0.257 4.382   23.531   552.0  0.783900       0.1254    1350827        True  60288.123911       True 60653.152221     0.988381         0.172075
 13 2050 2286      3 60967.363890 30.494     3.17      4.41    1.46     9      9  1.003000e-07 1.395000e-07    NaN      NaN ec0915.251019.1427078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   888      g TEMPLATE        t  1.0945   1.499    0.141 5.138   23.261   768.0  0.100300       0.1395    1427078        True  60591.049535       True 60653.445929     0.642452         0.266540
 11 2062 2275      3 60976.358281 30.494     3.45      4.66    1.04     9      9  1.089000e-07 1.474000e-07    NaN      NaN ec0915.251028.1430082_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   902      g TEMPLATE        t  1.1083   1.526    0.167 4.205   23.444   805.0  0.108900       0.1474    1430082        True  60607.661585       True 60653.800376     0.603324         0.274849
  3 2057 2298      3 60793.075568 30.494    13.13      3.56    1.00     9      9  4.152000e-07 1.126000e-07 24.854 0.294484 ec0915.250428.1382409_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   794      g TEMPLATE        t  1.1809   1.613    0.202 4.348   23.542   579.0  0.415200       0.1126    1382409        True  60431.769287       True 60655.796460     0.993104         0.195540
 12 2073 2271      3 60961.375824 30.494    11.82      8.22    0.89     9      9  3.735000e-07 2.599000e-07    NaN      NaN ec0915.251013.1425143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   884      g TEMPLATE        t  1.0739   1.111    0.046 6.734   22.318  2518.0  0.373500       0.2599    1425143        True  60567.597228       True 60656.097807     0.571041         0.343662
  8 2046 2321      3 60664.306395 30.494    21.97      6.37    1.41     9      9  6.945000e-07 2.015000e-07 24.296 0.314939 ec0915.241220.1348712_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   670      g TEMPLATE        t  1.1584   1.214    0.089 3.547   23.207  1954.0  0.694500       0.2015    1348712        True  60267.603143       True 60656.626445     1.366247         0.296140
  4 2094 2304      3 60891.983436 30.494    27.74     18.77    2.13     9      9  8.769000e-07 5.933000e-07    NaN      NaN ec0915.250804.1411938_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   880      g TEMPLATE        t  0.6959   1.029    0.037 6.467   21.389  5738.0  0.876900       0.5933    1411938        True  60480.628259       True 60658.704951     1.655056         0.974234
  5 2046 2311      3 60790.112883 30.494     6.51      3.69    0.84     9      9  2.058000e-07 1.166000e-07    NaN      NaN ec0915.250425.1381475_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   792      g TEMPLATE        t  1.2001   1.770    0.229 5.152   23.442   563.0  0.205800       0.1166    1381475        True   60410.27134       True 60659.553731     0.692904         0.190436
 13 2050 2286      3 60974.360236 30.494    14.03      4.58    1.24     9      9  4.436000e-07 1.449000e-07 24.783 0.354657 ec0915.251026.1429258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   897      g TEMPLATE        t  1.1004   1.480    0.162 4.919   23.242   850.0  0.443600       0.1449    1429258        True  60591.049535       True 60660.442275     1.298390         0.276858
  3 2057 2298      3 60799.009649 30.494    18.16      4.94    0.24     9      9  5.742000e-07 1.560000e-07 24.502 0.295070 ec0915.250504.1384054_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   802      g TEMPLATE        t  1.1980   1.516    0.175 3.809   23.436   927.0  0.574200       0.1560    1384054        True  60431.769287       True 60661.730541     1.269221         0.270908
 12 2073 2271      3 60967.363890 30.494    24.01      4.54    0.58     9      9  7.588000e-07 1.434000e-07 24.200 0.205177 ec0915.251019.1427078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   888      g TEMPLATE        t  1.0945   1.499    0.141 5.138   23.261   768.0  0.758800       0.1434    1427078        True  60567.597228       True 60662.085873     1.080518         0.189616
 13 2050 2286      3 60976.358281 30.494    19.96      4.62    0.37     9      9  6.309000e-07 1.460000e-07 24.400 0.251197 ec0915.251028.1430082_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   902      g TEMPLATE        t  1.1083   1.526    0.167 4.205   23.444   805.0  0.630900       0.1460    1430082        True  60591.049535       True 60662.440320     1.656261         0.278960
  5 2046 2311      3 60793.075568 30.494    15.65      4.07    1.69     9      9  4.948000e-07 1.288000e-07 24.664 0.282520 ec0915.250428.1382409_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   794      g TEMPLATE        t  1.1809   1.613    0.202 4.348   23.542   579.0  0.494800       0.1288    1382409        True   60410.27134       True 60662.516416     1.164910         0.210361
  3 2057 2298      3 60801.012293 30.494     5.98      5.76    0.52     9      9  1.890000e-07 1.822000e-07    NaN      NaN ec0915.250506.1384898_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   808      g TEMPLATE        t  1.1933   1.320    0.110 3.516   23.430  1468.0  0.189000       0.1822    1384898        True  60431.769287       True 60663.733185     0.600288         0.316406
