phase,AB_mag,AB_mag_err
-3357.431933451873,23.13326942241492,0.16422335896756135
-3355.103932459453,23.13138172084493,0.16201072992388624
-3352.7759314670257,23.129613055539743,0.15980903980979266
-3350.4479304746055,23.12796233528948,0.1576196870679662
-3348.119929482178,23.1264284257407,0.1554440706445702
-3345.791928489758,23.125010150066053,0.15328358957589644
-3343.463927497338,23.12370628956421,0.15113964250930412
-3341.1359265049105,23.12251558419412,0.14901362715398025
-3338.8079255124903,23.12143673304803,0.14690693965643706
-3336.479924520063,23.12046839476738,0.14482097389531773
-3334.151923527643,23.11960918790595,0.14275712068997415
-3331.8239225352154,23.11885769124452,0.14071676691657714
-3329.4959215427953,23.118212444061406,0.13870129452569308
-3327.167920550375,23.1176719463632,0.136712079454582
-3324.8399195579477,23.117234659080168,0.13475049042773599
-3322.5119185655276,23.116899004230696,0.13281788763886426
-3320.1839175731,23.1166633650592,0.13091562130761694
-3317.85591658068,23.11652608615208,0.1290450301047639
-3315.52791558826,23.116485473536198,0.12720743943958993
-3313.1999145958325,23.116539794764403,0.12540415960416954
-3310.8719136034124,23.116687278992778,0.12363648376978739
-3308.543912610985,23.116926117054167,0.12190568583184268
-3306.215911618565,23.117254461532664,0.12021301810108315
-3303.8879106261375,23.11767042684376,0.11855970884038995
-3301.5599096337173,23.11817208932483,0.11694695964860918
-3299.231908641297,23.11875748734071,0.11537594269490915
-3296.90390764887,23.119424621409106,0.11384779781005773
-3294.5759066564497,23.120171454350597,0.11236362944380779
-3292.2479056640223,23.120995911468,0.1109245035008106
-3289.919904671602,23.121895880759823,0.10953144407119614
-3287.591903679182,23.12286921317261,0.10818543007538699
-3285.2639026867546,23.123913722896884,0.10688739184683414
-3282.9359016943345,23.125027187711346,0.10563820768005529
-3280.607900701907,23.126207349380067,0.10443870037514888
-3278.279899709487,23.127451914107173,0.10328963381367325
-3275.951898717067,23.128758553053668,0.10219170960372251
-3273.6238977246394,23.130124902920755,0.10114556383494291
-3271.2958967322193,23.131548566604,0.10015176398604983
-3268.967895739792,23.133027113922655,0.0992108060285867
-3266.6398947473717,23.134558082428136,0.09832311177090804
-3264.3118937549516,23.136138978295676,0.09748902648529019
-3261.983892762524,23.13776727730286,0.09670881685907821
-3259.655891770104,23.1394404258986,0.09598266930735107
-3257.3278907776767,23.14115584236603,0.0953106886799714
-3254.9998897852565,23.14291091808221,0.09469289739025494
-3252.671888792829,23.14470301887772,0.09412923498545468
-3250.343887800409,23.14652948649848,0.09361955817179805
-3248.015886807989,23.14838764017221,0.09316364129816622
-3245.6878858155615,23.150274778281315,0.0927611772939001
-3243.3598848231413,23.15218818014375,0.09241177904718376
-3241.031883830714,23.15412510790307,0.09211498120172336
-3238.703882838294,23.156082808528254,0.09187024234128971
