Teff,ebv,ln_sigma_mgb,ln_sigma_caii
5383.069772240913,0.9680824566029017,-0.2839161125687005,-0.3512356813657083
5380.17525725488,0.9825880327942518,-0.27926274071628465,-0.3413172816240371
5390.455416112293,0.9853175782652707,-0.3286696922020738,-0.3157389344353424
5386.672072424517,0.9781753313851591,-0.3275482814551062,-0.34243785678308525
4256.555357592617,0.48800407922709066,-0.22551522718725925,-0.49166258260901824
4259.2114178279135,0.48098665887322517,-0.23507228267965025,-0.5139929818581505
5382.462919890666,0.9796855098267475,-0.2765133620308516,-0.3122136726458228
5374.945384771158,0.961714705612587,-0.326578385386866,-0.34573501989937294
5372.74412240151,0.977678759824019,-0.2880017440353444,-0.29704440443033725
4257.035784676256,0.4840539986453419,-0.22893761946137245,-0.524245070856448
5390.813174349903,0.9694481807172782,-0.32134500444455716,-0.3412873364468366
5399.05984180343,0.983898856773182,-0.30387406337493944,-0.30188365905206876
5403.82153818063,0.9883015266945252,-0.34164182530412596,-0.3355898067744314
5411.157375431224,1.001456587950656,-0.3095321022677579,-0.31894060944445746
5386.1431791322075,0.9782091251476154,-0.3278121525592108,-0.35008937722414707
5398.371450444478,0.9993926593155644,-0.3222211872020305,-0.347671568255297
5373.473683368569,0.9756289767710888,-0.27818834263299397,-0.3103902909153187
5388.278789689096,0.9845450228844352,-0.2829577539508342,-0.32216143761949784
4259.3939587388195,0.482263828205638,-0.22735722853977366,-0.5170074988011166
5389.675266983121,0.9734640508921616,-0.31649043819582917,-0.34363521274705366
4255.175242297741,0.48062933546990416,-0.22528669887390163,-0.5057155331872177
5395.234429438809,0.9987048245612781,-0.2854919424708899,-0.37793625729267855
5430.60008715638,0.9874326741288534,-0.2973790141506826,-0.35285526085046914
5383.691715334688,0.9803971444093184,-0.321177474630228,-0.3555518244620226
5388.435411531087,0.9782808052066666,-0.30464782749061536,-0.3674786165379553
5400.5922755673,0.9692857499655986,-0.33080194273750985,-0.3309208252849252
4256.990888077031,0.47135967762931236,-0.22371002977288598,-0.4935340811601987
5410.993566110839,0.9896049886907011,-0.3037272373116422,-0.35383778694059337
5381.164916873605,0.9575030146551857,-0.3111927820648078,-0.3491262959412832
5405.97961875628,1.001912370268846,-0.2942326502840657,-0.3214889084103969
5411.700599240785,0.9947307661060063,-0.3672042382709767,-0.34427618697582585
5389.5739835712575,1.0066400104831505,-0.3004985716549016,-0.3234198824737963
5376.007399144039,0.9833971162529711,-0.2971252704054023,-0.3105565715410545
4256.473385821194,0.47864824652655075,-0.2241972887737373,-0.5227403368988862
4255.711751218798,0.47564704007838327,-0.2247708997958031,-0.5364640694988111
4256.082477888188,0.48673681588330825,-0.2300643213991483,-0.4978515010137759
5388.732951153259,0.9892287204521252,-0.3425172827667652,-0.3436070519987419
5408.709729308324,0.9950034068558743,-0.335764165074023,-0.3141140824028797
5378.692699835587,0.9702654669272319,-0.3582878353206438,-0.33813737117568055
5401.801510145135,0.988119450549353,-0.32136461253501,-0.2664900475922474
5373.165892415826,0.9798718600545702,-0.3311693640752344,-0.3242388136499653
5394.286186106193,0.997426444748207,-0.26785301602029965,-0.33795514007863303
5395.63557469336,0.9744705889233451,-0.3320676436866247,-0.32495848035155334
5401.5006363728135,0.9902762195936845,-0.26775401996363457,-0.3007847999056444
4261.369733664868,0.47985965195836794,-0.22807088915615212,-0.4848891682810468
5388.348536101371,0.9831816634412748,-0.3198641471466164,-0.31044184582201123
5398.876442247422,0.9919486918686118,-0.33892401342243017,-0.34024439224598113
4267.65531021942,0.48374848660928366,-0.22930268216805513,-0.46221207936256475
5384.741415952596,0.9722612087205879,-0.3076227783216071,-0.3472097781430491
5394.938604112821,0.9923105268111541,-0.2594150880798153,-0.3507133935508036
5388.202808075681,0.9871265754866786,-0.3329913241373252,-0.310477680359916
5384.768496163672,0.9793608412414965,-0.32686485265675197,-0.3444944741867154
4256.334601378181,0.484770470201889,-0.2253204504497453,-0.5033863046597363
4259.635448711213,0.48235273166401293,-0.236972984347113,-0.5175895843325214
5389.59480258543,0.9824343922544105,-0.29493296030107996,-0.3179216002722279
5374.945384771158,0.961714705612587,-0.326578385386866,-0.34573501989937294
5372.274800803752,0.9775622231017752,-0.2865795056506517,-0.2945362004792468
4257.035784676256,0.4840539986453419,-0.22893761946137245,-0.524245070856448
5403.673283095707,0.9875689407803857,-0.307691404033569,-0.33401382360690157
5386.000802807308,0.9796836523842224,-0.31415058602103985,-0.27823110207090196
5411.435601672557,0.991596005931954,-0.34409607271671133,-0.3335920639028672
5420.9247367964035,1.017693696339049,-0.3225882227954815,-0.31438893728694844
5387.708865999612,0.9726926774618576,-0.32566495172162113,-0.35863606156105415
5396.930089767302,0.9912528981772666,-0.32629863367255757,-0.33656344955998346
5368.5073914786435,0.9697338046221199,-0.2799475220705831,-0.30409448056100635
5380.5733190763,0.9778757815707159,-0.27803852639192567,-0.3146299979683548
4260.833151860564,0.48031983595874916,-0.22618070673612464,-0.5253328316353457
5389.060676035831,0.9722737097541074,-0.31926734719064853,-0.34264715888446395
4255.175242297741,0.48062933546990416,-0.22528669887390163,-0.5057155331872177
5393.364606653781,0.9955502999693951,-0.2960241288810126,-0.3448327935542744
5412.502039540586,0.9759067704471558,-0.29925057288221435,-0.3447907947455175
5390.377863589946,0.9792024866342229,-0.3286438933300132,-0.3628494760656908
5378.960982375536,0.9741669679647788,-0.2837659135145786,-0.3491194653810901
5396.126060755976,0.973664807662533,-0.3233926439737707,-0.325275419407974
4256.990888077031,0.47135967762931236,-0.22371002977288598,-0.4935340811601987
5412.377787260283,0.9880653384457395,-0.29558389698841636,-0.3643053933307007
5385.434416610525,0.9557138627871758,-0.3005021506163141,-0.35012248484818054
5393.426029471923,0.9913731609558916,-0.3203381664007735,-0.32975437115829886
5405.786600903455,0.9948485879717479,-0.36402751915334114,-0.35417133133417866
5389.5739835712575,1.0066400104831505,-0.3004985716549016,-0.3234198824737963
5373.381360373059,0.9843729299419357,-0.2926514054039152,-0.31905096834309227
4256.021525697636,0.4771872716507588,-0.2235259985652356,-0.5264386810370539
