phase,ABmag,ABmag_err
-3107.2056632211898,22.311852011228517,0.03521832758582354
-3104.685768399904,22.31045631540176,0.03521348117176512
-3102.1658735786114,22.309064276301484,0.03520648988735149
-3099.645978757326,22.307676245138907,0.03519732638474781
-3097.12608393604,22.30629248878264,0.03518594210699091
-3094.6061891147474,22.304913375084773,0.03517228456634078
-3092.086294293462,22.303539308993848,0.035156301779005535
-3089.566399472169,22.302170815169525,0.035137908053985936
-3087.046504650883,22.30080843338168,0.03511701330603678
-3084.526609829598,22.299452585170616,0.03509352158306865
-3082.006715008305,22.298103644779317,0.035067342296480904
-3079.4868201870195,22.296761984552624,0.03503839722811846
-3076.966925365734,22.29542797662799,0.03500662084468
-3074.447030544441,22.294102031367927,0.03497195666626751
